7, 1, 17, 1, 46, 1, 56, 1, 84, 1, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 59, 1, 92, 1, 0, 0, 0, 0, 0, 0, 93, 1, 98, 1, 0, 0, 0, 0, 0, 0, 86, 1, 9, 1, 33, 5, 8, 1, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 4, 4
7, 1, 17, 1, 46, 1, 56, 1, 84, 1, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 59, 1, 92, 1, 0, 0, 0, 0, 0, 0, 93, 1, 98, 1, 0, 0, 0, 0, 0, 0, 103, 1, 99, 5, 67, 1, 19, 1, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 1
7, 1, 17, 1, 46, 1, 56, 1, 84, 1, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 59, 1, 92, 1, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 86, 1, 9, 1, 33, 5, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 9
7, 1, 17, 1, 46, 1, 56, 1, 84, 1, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 59, 1, 92, 1, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 103, 1, 99, 5, 19, 1, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 3
86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 9, 1, 33, 5, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 2, 16
86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 49, 1, 50, 3, 80, 3, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 103, 1, 99, 5, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 3
86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 12, 1, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 9, 1, 33, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 1, 16
86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 12, 1, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 103, 1, 99, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3
86, 1, 103, 1, 0, 0, 0, 0, 0, 0, 8, 1, 12, 1, 0, 0, 0, 0, 0, 0, 19, 1, 33, 5, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 18
86, 1, 103, 1, 0, 0, 0, 0, 0, 0, 8, 1, 12, 1, 0, 0, 0, 0, 0, 0, 19, 1, 33, 5, 0, 0, 0, 0, 0, 0, 36, 1, 67, 1, 0, 0, 0, 0, 0, 0, 99, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 94, 1, 99, 5, 65, 2, 88, 5, 78, 1, 4, 1, 76, 1, 86, 1, 63, 1, 11, 5, 10, 0, 0, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 84, 1, 82, 1, 48, 1, 25, 2, 57, 1, 19, 1, 68, 1, 58, 1, 50, 3, 10, 0, 0, 1
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 28, 1, 9, 1, 12, 1, 66, 5, 71, 1, 93, 1, 85, 2, 77, 5, 17, 1, 10, 0, 7, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 61, 1, 89, 1, 67, 1, 80, 3, 97, 1, 29, 1, 83, 1, 36, 1, 47, 1, 10, 0, 7, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 99, 5, 65, 2, 88, 5, 78, 1, 4, 1, 76, 1, 86, 1, 63, 1, 11, 5, 0, 0, 9, 0, 3, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 84, 1, 82, 1, 48, 1, 25, 2, 57, 1, 19, 1, 68, 1, 58, 1, 50, 3, 0, 0, 9, 1, 3, 1
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 101, 1, 28, 1, 9, 1, 12, 1, 66, 5, 71, 1, 93, 1, 77, 5, 17, 1, 0, 0, 9, 0, 1, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 22, 5, 61, 1, 89, 1, 67, 1, 80, 3, 97, 1, 29, 1, 36, 1, 47, 1, 0, 0, 9, 0, 2, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 99, 5, 65, 2, 88, 5, 4, 1, 76, 1, 86, 1, 63, 1, 11, 5, 0, 0, 0, 0, 8, 0, 3, 1
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 84, 1, 82, 1, 48, 1, 57, 1, 19, 1, 68, 1, 58, 1, 50, 3, 0, 0, 0, 0, 8, 1, 6, 1
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 101, 1, 9, 1, 12, 1, 66, 5, 71, 1, 93, 1, 77, 5, 17, 1, 0, 0, 0, 0, 8, 0, 4, 0
98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 22, 5, 61, 1, 67, 1, 80, 3, 97, 1, 29, 1, 36, 1, 47, 1, 0, 0, 0, 0, 8, 0, 7, 0
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 99, 5, 65, 2, 88, 5, 76, 1, 86, 1, 63, 1, 11, 5, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 84, 1, 82, 1, 48, 1, 57, 1, 19, 1, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 101, 1, 9, 1, 12, 1, 66, 5, 93, 1, 77, 5, 17, 1, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 0, 0, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 22, 5, 61, 1, 67, 1, 80, 3, 97, 1, 29, 1, 36, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0
4, 1, 17, 1, 22, 5, 65, 2, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 99, 5, 88, 5, 76, 1, 86, 1, 63, 1, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 4, 1
4, 1, 17, 1, 22, 5, 65, 2, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 84, 1, 48, 1, 57, 1, 19, 1, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 8
4, 1, 17, 1, 22, 5, 65, 2, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 101, 1, 9, 1, 12, 1, 66, 5, 93, 1, 77, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7
4, 1, 17, 1, 22, 5, 65, 2, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 15, 2, 25, 2, 28, 1, 78, 1, 89, 1, 60, 3, 83, 1, 85, 2, 94, 1, 0, 0, 61, 1, 67, 1, 80, 3, 97, 1, 29, 1, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0
4, 1, 17, 1, 22, 5, 65, 2, 80, 3, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 0, 0, 0, 0, 0, 0, 99, 5, 88, 5, 76, 1, 86, 1, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 1
4, 1, 17, 1, 22, 5, 65, 2, 80, 3, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 0, 0, 0, 0, 0, 0, 84, 1, 48, 1, 19, 1, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 2, 8
4, 1, 17, 1, 22, 5, 65, 2, 80, 3, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 0, 0, 0, 0, 0, 0, 9, 1, 12, 1, 66, 5, 93, 1, 77, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 1, 19
4, 1, 17, 1, 22, 5, 65, 2, 80, 3, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 0, 0, 0, 0, 0, 0, 61, 1, 67, 1, 97, 1, 29, 1, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0
12, 1, 19, 1, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 0, 0, 99, 5, 88, 5, 86, 1, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 3
12, 1, 19, 1, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 0, 0, 84, 1, 48, 1, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 1, 8
12, 1, 19, 1, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 0, 0, 9, 1, 66, 5, 93, 1, 77, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 3, 19
12, 1, 19, 1, 0, 0, 0, 0, 0, 0, 10, 3, 47, 1, 58, 1, 71, 1, 82, 1, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 0, 0, 61, 1, 97, 1, 29, 1, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 7
11, 5, 48, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 77, 5, 99, 5, 88, 5, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3
11, 5, 48, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 77, 5, 84, 1, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 17
11, 5, 48, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 77, 5, 9, 1, 66, 5, 93, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 0, 25
11, 5, 48, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 63, 1, 67, 1, 76, 1, 77, 5, 61, 1, 29, 1, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 2, 7
9, 1, 36, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 0, 0, 0, 0, 0, 0, 99, 5, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3
9, 1, 36, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 0, 0, 0, 0, 0, 0, 68, 1, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 0, 17
9, 1, 36, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 0, 0, 0, 0, 0, 0, 66, 5, 93, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 1, 25
9, 1, 36, 1, 0, 0, 0, 0, 0, 0, 97, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 0, 0, 0, 0, 0, 0, 61, 1, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 7
9, 1, 36, 1, 61, 1, 68, 1, 0, 0, 97, 1, 99, 5, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 93, 1, 0, 0, 0, 0, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3
9, 1, 36, 1, 61, 1, 68, 1, 0, 0, 97, 1, 99, 5, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 93, 1, 0, 0, 0, 0, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 17
9, 1, 36, 1, 61, 1, 68, 1, 0, 0, 97, 1, 99, 5, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 93, 1, 0, 0, 0, 0, 66, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 0, 25
9, 1, 36, 1, 61, 1, 68, 1, 0, 0, 97, 1, 99, 5, 0, 0, 0, 0, 0, 0, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1, 88, 5, 93, 1, 0, 0, 0, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 8
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 47, 1, 35, 2, 54, 1, 34, 1, 75, 2, 66, 5, 97, 1, 79, 1, 88, 5, 10, 3, 10, 0, 9, 0
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 64, 1, 101, 1, 68, 1, 42, 1, 21, 1, 84, 1, 40, 3, 43, 1, 11, 5, 10, 0, 0, 1
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 74, 1, 4, 1, 28, 1, 15, 2, 29, 1, 55, 7, 36, 1, 72, 1, 7, 1, 10, 0, 0, 0
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 39, 1, 17, 1, 37, 1, 95, 2, 44, 5, 80, 3, 8, 1, 94, 1, 56, 1, 90, 3, 10, 0, 4, 0
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 47, 1, 35, 2, 54, 1, 34, 1, 75, 2, 66, 5, 97, 1, 79, 1, 88, 5, 0, 0, 9, 0, 1, 1
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 64, 1, 101, 1, 68, 1, 42, 1, 21, 1, 84, 1, 40, 3, 43, 1, 11, 5, 0, 0, 9, 1, 3, 1
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 74, 1, 4, 1, 28, 1, 15, 2, 29, 1, 55, 7, 36, 1, 72, 1, 7, 1, 0, 0, 9, 0, 7, 0
87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 39, 1, 17, 1, 37, 1, 95, 2, 80, 3, 8, 1, 94, 1, 56, 1, 90, 3, 0, 0, 9, 0, 6, 0
87, 1, 94, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 35, 2, 42, 1, 0, 0, 0, 0, 0, 0, 46, 1, 72, 1, 0, 0, 0, 0, 0, 0, 47, 1, 54, 1, 34, 1, 75, 2, 66, 5, 97, 1, 79, 1, 88, 5, 0, 0, 0, 0, 8, 1, 3, 1
87, 1, 94, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 35, 2, 42, 1, 0, 0, 0, 0, 0, 0, 46, 1, 72, 1, 0, 0, 0, 0, 0, 0, 64, 1, 101, 1, 68, 1, 21, 1, 84, 1, 40, 3, 43, 1, 11, 5, 0, 0, 0, 0, 8, 1, 6, 1
87, 1, 94, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 35, 2, 42, 1, 0, 0, 0, 0, 0, 0, 46, 1, 72, 1, 0, 0, 0, 0, 0, 0, 74, 1, 4, 1, 28, 1, 15, 2, 29, 1, 55, 7, 36, 1, 7, 1, 0, 0, 0, 0, 8, 0, 6, 0
87, 1, 94, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 35, 2, 42, 1, 0, 0, 0, 0, 0, 0, 46, 1, 72, 1, 0, 0, 0, 0, 0, 0, 39, 1, 17, 1, 37, 1, 95, 2, 80, 3, 8, 1, 56, 1, 90, 3, 0, 0, 0, 0, 8, 0, 5, 2
8, 1, 36, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 3, 24, 1, 44, 5, 0, 0, 35, 2, 42, 1, 43, 1, 0, 0, 0, 0, 46, 1, 72, 1, 75, 2, 0, 0, 0, 0, 47, 1, 54, 1, 34, 1, 66, 5, 97, 1, 79, 1, 88, 5, 0, 0, 0, 0, 0, 0, 7, 1, 0, 1
