date,code,open,high,low,close,volume,amount,turn,pctChg,Open,High,Low,Close,RowIndex
2011-07-26,sh.000001,2685.754,2704.939,2677.119,2703.026,7288145400,79482934662.0,0.004182,0.531095,2685.754,2704.939,2677.119,2703.026,378
2011-07-27,sh.000001,2690.144,2726.801,2680.433,2723.492,8040778100,92082368241.0,0.004614,0.757154,2690.144,2726.801,2680.433,2723.492,379
2011-07-28,sh.000001,2701.771,2712.09,2684.661,2708.777,7847491500,90451815581.0,0.004503,-0.540293,2701.771,2712.09,2684.661,2708.777,380
2011-07-29,sh.000001,2706.497,2721.53,2681.272,2701.729,7547165500,83784760931.0,0.00433,-0.260195,2706.497,2721.53,2681.272,2701.729,381
2011-08-01,sh.000001,2697.575,2712.888,2688.529,2703.783,5900071100,66073995356.0,0.003384,0.076024,2697.575,2712.888,2688.529,2703.783,382
2011-08-02,sh.000001,2689.971,2689.971,2651.28,2679.259,6999318100,77994116095.0,0.004014,-0.907023,2689.971,2689.971,2651.28,2679.259,383
2011-08-03,sh.000001,2659.118,2688.065,2654.364,2678.485,6398161000,73381007588.0,0.003669,-0.028886,2659.118,2688.065,2654.364,2678.485,384
2011-08-04,sh.000001,2683.192,2698.815,2675.534,2684.039,5887211100,69338641969.0,0.003376,0.207354,2683.192,2698.815,2675.534,2684.039,385
2011-08-05,sh.000001,2620.277,2644.581,2605.137,2626.423,7857183300,87777759968.0,0.004503,-2.146614,2620.277,2644.581,2605.137,2626.423,386
2011-08-08,sh.000001,2599.289,2614.19,2497.918,2526.816,11030249600,117550544112.0,0.006319,-3.792503,2599.289,2614.19,2497.918,2526.816,387
2011-08-09,sh.000001,2468.032,2537.409,2437.681,2526.07,10372389200,107745074507.0,0.005942,-0.029517,2468.032,2537.409,2437.681,2526.07,388
2011-08-10,sh.000001,2562.393,2579.156,2544.952,2549.176,10036934300,104038322989.0,0.00575,0.9147,2562.393,2579.156,2544.952,2549.176,389
2011-08-11,sh.000001,2508.857,2582.155,2505.012,2581.508,9559726500,100089141534.0,0.005476,1.268333,2508.857,2582.155,2505.012,2581.508,390
2011-08-12,sh.000001,2593.395,2605.447,2585.846,2593.173,9717120600,100034768305.0,0.005566,0.451869,2593.395,2605.447,2585.846,2593.173,391
2011-08-15,sh.000001,2598.138,2627.104,2584.407,2626.77,8867684200,90997350623.0,0.005079,1.295591,2598.138,2627.104,2584.407,2626.77,392
2011-08-16,sh.000001,2627.854,2636.36,2601.501,2608.166,8522686100,90247920858.0,0.004881,-0.708246,2627.854,2636.36,2601.501,2608.166,393
2011-08-17,sh.000001,2603.961,2617.165,2596.039,2601.261,7010914600,72200596507.0,0.004015,-0.264746,2603.961,2617.165,2596.039,2601.261,394
2011-08-18,sh.000001,2601.99,2603.485,2556.859,2559.472,7098927700,76087950237.0,0.004023,-1.606493,2601.99,2603.485,2556.859,2559.472,395
2011-08-19,sh.000001,2519.645,2538.272,2513.754,2534.358,7060680100,73771901698.0,0.004,-0.981219,2519.645,2538.272,2513.754,2534.358,396
2011-08-22,sh.000001,2534.57,2553.415,2507.782,2515.863,6121442900,65524542977.0,0.003468,-0.729766,2534.57,2553.415,2507.782,2515.863,397
2011-08-23,sh.000001,2524.877,2554.178,2514.949,2554.019,6094419300,63210700214.0,0.003453,1.516617,2524.877,2554.178,2514.949,2554.019,398
2011-08-24,sh.000001,2562.411,2569.278,2536.256,2541.091,6546246900,70690689369.0,0.003709,-0.506182,2562.411,2569.278,2536.256,2541.091,399
2011-08-25,sh.000001,2546.402,2616.304,2545.054,2615.261,10453797800,104570297571.0,0.005922,2.918822,2546.402,2616.304,2545.054,2615.261,400
2011-08-26,sh.000001,2602.208,2616.636,2593.238,2612.188,7785045000,81503341252.0,0.00441,-0.117502,2602.208,2616.636,2593.238,2612.188,401
2011-08-29,sh.000001,2595.466,2595.466,2570.844,2576.413,7369609500,78406747865.0,0.004172,-1.369538,2595.466,2595.466,2570.844,2576.413,402
2011-08-30,sh.000001,2592.597,2615.135,2563.689,2566.595,7591068600,79541815163.0,0.004296,-0.381077,2592.597,2615.135,2563.689,2566.595,403
2011-08-31,sh.000001,2566.529,2574.415,2545.096,2567.34,5916972000,62236266864.0,0.003347,0.029031,2566.529,2574.415,2545.096,2567.34,404
2011-09-01,sh.000001,2569.799,2584.804,2547.855,2556.042,5729092700,59881555987.0,0.003241,-0.44007,2569.799,2584.804,2547.855,2556.042,405
2011-09-02,sh.000001,2551.556,2557.31,2517.618,2528.28,5443658100,55969022194.0,0.003079,-1.086131,2551.556,2557.31,2517.618,2528.28,406
2011-09-05,sh.000001,2510.1,2510.1,2478.195,2478.739,5503106600,56402274346.0,0.003113,-1.959475,2510.1,2510.1,2478.195,2478.739,407
2011-09-06,sh.000001,2465.565,2482.242,2459.543,2470.524,4922317300,50140331683.0,0.002784,-0.331422,2465.565,2482.242,2459.543,2470.524,408
2011-09-07,sh.000001,2480.941,2516.754,2475.218,2516.09,5966586000,61951469219.0,0.003374,1.844393,2480.941,2516.754,2475.218,2516.09,409
2011-09-08,sh.000001,2523.962,2524.377,2498.113,2498.943,5527195200,60046842303.0,0.003126,-0.681493,2523.962,2524.377,2498.113,2498.943,410
2011-09-09,sh.000001,2506.969,2528.422,2487.145,2497.753,5125338000,53535159299.0,0.002898,-0.047628,2506.969,2528.422,2487.145,2497.753,411
2011-09-13,sh.000001,2467.73,2477.083,2453.796,2471.305,4993091900,51851701382.0,0.002823,-1.058872,2467.73,2477.083,2453.796,2471.305,412
2011-09-14,sh.000001,2478.586,2485.934,2439.372,2484.827,5406597700,54761652533.0,0.003057,0.547159,2478.586,2485.934,2439.372,2484.827,413
2011-09-15,sh.000001,2482.859,2496.572,2477.651,2479.055,5600368800,55860904582.0,0.003166,-0.232289,2482.859,2496.572,2477.651,2479.055,414
2011-09-16,sh.000001,2490.177,2499.481,2475.758,2482.343,4798685400,49584868842.0,0.002713,0.132635,2490.177,2499.481,2475.758,2482.343,415
2011-09-19,sh.000001,2469.6,2469.6,2437.165,2437.795,4874682200,48599667204.0,0.002756,-1.794599,2469.6,2469.6,2437.165,2437.795,416
2011-09-20,sh.000001,2433.721,2460.034,2426.703,2447.755,4626589200,47956372390.0,0.002616,0.408564,2433.721,2460.034,2426.703,2447.755,417
2011-09-21,sh.000001,2450.116,2517.673,2438.852,2512.963,8668927600,88188034883.0,0.004901,2.663993,2450.116,2517.673,2438.852,2512.963,418
2011-09-22,sh.000001,2491.212,2499.976,2442.462,2443.057,7469540900,74891290554.0,0.004222,-2.781816,2491.212,2499.976,2442.462,2443.057,419
2011-09-23,sh.000001,2411.833,2440.751,2400.141,2433.159,6730269300,67947197759.0,0.003803,-0.405146,2411.833,2440.751,2400.141,2433.159,420
2011-09-26,sh.000001,2416.226,2441.729,2384.64,2393.183,5742504200,58915927605.0,0.003244,-1.64296,2416.226,2441.729,2384.64,2393.183,421
2011-09-27,sh.000001,2410.991,2423.913,2395.164,2415.054,5523143200,55315102091.0,0.00312,0.913881,2410.991,2423.913,2395.164,2415.054,422
2011-09-28,sh.000001,2427.289,2430.27,2383.396,2392.062,5575844700,55720881056.0,0.00315,-0.952026,2427.289,2430.27,2383.396,2392.062,423
2011-09-29,sh.000001,2378.423,2387.538,2358.572,2365.343,5919123900,57021447534.0,0.003344,-1.116986,2378.423,2387.538,2358.572,2365.343,424
2011-09-30,sh.000001,2368.398,2377.541,2348.217,2359.22,4881837200,46104608498.0,0.002758,-0.258865,2368.398,2377.541,2348.217,2359.22,425
2011-10-10,sh.000001,2363.078,2368.149,2338.685,2344.787,4174530600,39926413160.0,0.002358,-0.611764,2363.078,2368.149,2338.685,2344.787,426
2011-10-11,sh.000001,2401.738,2412.376,2323.412,2348.516,6397580600,62773516010.0,0.003614,0.159034,2401.738,2412.376,2323.412,2348.516,427
2011-10-12,sh.000001,2335.488,2421.693,2318.628,2420.0,9150856800,84438390265.0,0.005168,3.043789,2335.488,2421.693,2318.628,2420.0,428
2011-10-13,sh.000001,2412.832,2439.64,2406.282,2438.79,8786010600,82192311755.0,0.004956,0.776448,2412.832,2439.64,2406.282,2438.79,429
2011-10-14,sh.000001,2429.885,2437.594,2409.288,2431.375,6067316000,58276063530.0,0.003422,-0.304046,2429.885,2437.594,2409.288,2431.375,430
2011-10-17,sh.000001,2434.486,2452.99,2424.726,2440.402,5826768200,57704518652.0,0.003287,0.371275,2434.486,2452.99,2424.726,2440.402,431
2011-10-18,sh.000001,2423.282,2425.646,2378.667,2383.485,7952574400,69338909189.0,0.004486,-2.332279,2423.282,2425.646,2378.667,2383.485,432
2011-10-19,sh.000001,2387.831,2401.688,2374.417,2377.512,5853463700,53173514652.0,0.0033,-0.250605,2387.831,2401.688,2374.417,2377.512,433
2011-10-20,sh.000001,2365.909,2368.64,2315.9,2331.366,6542521500,57867763724.0,0.003687,-1.940936,2365.909,2368.64,2315.9,2331.366,434
2011-10-21,sh.000001,2330.512,2340.315,2313.782,2317.275,4843672500,43725376635.0,0.00273,-0.604412,2330.512,2340.315,2313.782,2317.275,435
2011-10-24,sh.000001,2322.02,2371.092,2307.146,2370.333,7087407100,62971553897.0,0.003994,2.289677,2322.02,2371.092,2307.146,2370.333,436
2011-10-25,sh.000001,2366.398,2414.049,2357.387,2409.672,9088887600,83635006493.0,0.005122,1.659645,2366.398,2414.049,2357.387,2409.672,437
2011-10-26,sh.000001,2398.187,2448.981,2394.733,2427.48,10744716800,98578021068.0,0.006055,0.739016,2398.187,2448.981,2394.733,2427.48,438
2011-10-27,sh.000001,2432.473,2449.701,2426.315,2435.614,8240896100,75098560018.0,0.004643,0.335081,2432.473,2449.701,2426.315,2435.614,439
2011-10-28,sh.000001,2462.085,2483.759,2456.177,2473.41,11003272100,104186688309.0,0.0062,1.551802,2462.085,2483.759,2456.177,2473.41,440
2011-10-31,sh.000001,2470.254,2478.307,2455.205,2468.25,8417256200,81783447175.0,0.00474,-0.208615,2470.254,2478.307,2455.205,2468.25,441
2011-11-01,sh.000001,2450.331,2491.355,2445.527,2470.019,8889241700,85052779138.0,0.004994,0.071672,2450.331,2491.355,2445.527,2470.019,442
2011-11-02,sh.000001,2437.87,2505.121,2433.715,2504.108,10546820000,102082766289.0,0.005923,1.380105,2437.87,2505.121,2433.715,2504.108,443
